,Timestamps,Content
2130,01:27:28.040 --> 01:27:29.040,但是整體來說
2131,01:27:29.040 --> 01:27:31.040,奧斯曼帝國
2132,01:27:31.040 --> 01:27:33.040,就是不算末期
2133,01:27:33.040 --> 01:27:34.040,末期的話
2134,01:27:34.040 --> 01:27:36.040,就是隨著這個民族主義的刑期
2135,01:27:36.040 --> 01:27:37.040,對於基督徒
2136,01:27:37.040 --> 01:27:38.040,是
2137,01:27:40.040 --> 01:27:41.040,更加的
2138,01:27:41.040 --> 01:27:42.040,更加的
2139,01:27:42.040 --> 01:27:43.040,慘暴
2140,01:27:43.040 --> 01:27:44.040,但是整體來說
2141,01:27:44.040 --> 01:27:45.040,奧斯曼帝國
2142,01:27:45.040 --> 01:27:46.040,基督徒
2143,01:27:46.040 --> 01:27:47.040,雖然是有限的自由
2144,01:27:47.040 --> 01:27:48.040,但是整體的政策
2145,01:27:48.040 --> 01:27:49.040,還是比較溫和的
2146,01:27:49.040 --> 01:27:50.040,嗯
2147,01:27:54.040 --> 01:27:55.040,好的
2148,01:27:55.040 --> 01:27:56.040,這個當然完全是
2149,01:27:56.040 --> 01:27:59.040,史書的解讀很不一樣
2150,01:27:59.040 --> 01:28:00.040,你們那個
2151,01:28:00.040 --> 01:28:02.040,對
2152,01:28:02.040 --> 01:28:03.040,對
2153,01:28:03.040 --> 01:28:04.040,而且我們多不思議要看不同的時期
2154,01:28:04.040 --> 01:28:05.040,這個阿巴斯
2155,01:28:05.040 --> 01:28:06.040,王朝
2156,01:28:06.040 --> 01:28:07.040,白衣大石
2157,01:28:07.040 --> 01:28:08.040,黑衣大石
2158,01:28:08.040 --> 01:28:09.040,都是不一樣的
2159,01:28:09.040 --> 01:28:10.040,還有就是西班牙的那個
2160,01:28:10.040 --> 01:28:11.040,科爾多瓦
2161,01:28:11.040 --> 01:28:12.040,哈里發古
2162,01:28:12.040 --> 01:28:13.040,都是不一樣的
2163,01:28:15.040 --> 01:28:16.040,對
2164,01:28:16.040 --> 01:28:17.040,像我們這種
2165,01:28:17.040 --> 01:28:19.040,你就不能深入歷史的細節
2166,01:28:19.040 --> 01:28:21.040,你一深入你發現千瘡百孔
2167,01:28:21.040 --> 01:28:22.040,哈哈
2168,01:28:22.040 --> 01:28:24.040,更何況你還總總體
2169,01:28:24.040 --> 01:28:25.040,談個幾千年歷史
2170,01:28:25.040 --> 01:28:26.040,所以不同學者
2171,01:28:26.040 --> 01:28:27.040,不同解釋
2172,01:28:27.040 --> 01:28:28.040,很正常啊
2173,01:28:28.040 --> 01:28:29.040,我們再看下一個問題
2174,01:28:29.040 --> 01:28:30.040,下面這個暫停共融
2175,01:28:30.040 --> 01:28:32.040,就是我們剛剛也看到了
2176,01:28:32.040 --> 01:28:33.040,19世紀
2177,01:28:33.040 --> 01:28:35.040,保加利亞和
2178,01:28:35.040 --> 01:28:36.040,的暫停共融
2179,01:28:36.040 --> 01:28:37.040,時間就很長
2180,01:28:37.040 --> 01:28:38.040,半個世紀
2181,01:28:38.040 --> 01:28:42.040,所以歷史上這種事情有很多
2182,01:28:42.040 --> 01:28:45.040,這不是什麼新世界
2183,01:28:45.040 --> 01:28:47.040,所以我們也不要就是把它誇大
2184,01:28:49.040 --> 01:28:50.040,對
2185,01:28:50.040 --> 01:28:51.040,所以那個
2186,01:28:51.040 --> 01:28:52.040,我們可能是
2187,01:28:52.040 --> 01:28:54.040,真的是生活的時代不要短
2188,01:28:54.040 --> 01:28:56.040,所以就覺得天都塌了
2189,01:28:56.040 --> 01:28:58.040,其實學了歷史之後
2190,01:28:58.040 --> 01:28:59.040,發現沒什麼
2191,01:28:59.040 --> 01:29:01.040,好像一百年打一次戰
2192,01:29:01.040 --> 01:29:03.040,每個一百年打一次戰
2193,01:29:03.040 --> 01:29:04.040,已經不算
2194,01:29:04.040 --> 01:29:05.040,就不算
2195,01:29:05.040 --> 01:29:07.040,不算那個
2196,01:29:07.040 --> 01:29:08.040,平凡了哈
2197,01:29:08.040 --> 01:29:10.040,就是一百年之內能打一次戰
2198,01:29:10.040 --> 01:29:11.040,那都是算少的
2199,01:29:11.040 --> 01:29:12.040,一般五十年內
2200,01:29:12.040 --> 01:29:14.040,這就得發生幾次戰爭
2201,01:29:14.040 --> 01:29:15.040,就是這樣子
2202,01:29:15.040 --> 01:29:16.040,沒辦法
2203,01:29:16.040 --> 01:29:17.040,還有一個問題
2204,01:29:17.040 --> 01:29:19.040,如何理解子字暫停共融
2205,01:29:19.040 --> 01:29:20.040,與你講這段歷史
2206,01:29:20.040 --> 01:29:21.040,能夠扯上什麼關係
2207,01:29:21.040 --> 01:29:23.040,一個問題就是說
2208,01:29:23.040 --> 01:29:25.040,現在莫斯科和
2209,01:29:25.040 --> 01:29:27.040,軍人產金堡的關係變了
2210,01:29:27.040 --> 01:29:28.040,因為之前的奧斯曼
2211,01:29:28.040 --> 01:29:30.040,還有俄羅斯帝國時期
2212,01:29:30.040 --> 01:29:31.040,一方面
2213,01:29:31.040 --> 01:29:35.040,俄羅斯當時沒有
2214,01:29:35.040 --> 01:29:37.040,沒有
2215,01:29:37.040 --> 01:29:38.040,沒有
2216,01:29:38.040 --> 01:29:39.040,當時廢止了
2217,01:29:39.040 --> 01:29:41.040,莫斯科墓首
2218,01:29:41.040 --> 01:29:43.040,莫斯科的
2219,01:29:43.040 --> 01:29:47.040,都主教是受軍人產金堡墓首管轄
2220,01:29:47.040 --> 01:29:49.040,但另一方面實際上
2221,01:29:49.040 --> 01:29:52.040,軍人產金堡墓首由俄羅斯上皇保護
2222,01:29:52.040 --> 01:29:55.040,所以當時是一種比較和諧的關係
2223,01:29:55.040 --> 01:29:56.040,沒有對立
2224,01:29:58.040 --> 01:30:00.040,但是現在這種關係變化了
2225,01:30:00.040 --> 01:30:01.040,在新的時代
2226,01:30:01.040 --> 01:30:04.040,所以現在可以說是
2227,01:30:04.040 --> 01:30:06.040,莫斯科墓首跟軍人產金堡墓首
2228,01:30:06.040 --> 01:30:08.040,某種程度上在爭奪
2229,01:30:08.040 --> 01:30:09.040,東日教世界的主導權
2230,01:30:09.040 --> 01:30:11.040,所以就有這個對立
2231,01:30:11.040 --> 01:30:13.040,而且背後政治原因也是有的
2232,01:30:13.040 --> 01:30:15.040,因為
2233,01:30:15.040 --> 01:30:16.040,烏克蘭
2234,01:30:16.040 --> 01:30:18.040,就是現在雖然對於現在烏克蘭衝突
2235,01:30:18.040 --> 01:30:19.040,有不同的解讀
2236,01:30:19.040 --> 01:30:20.040,但是確實烏克蘭
2237,01:30:20.040 --> 01:30:22.040,他本來沒有這個國家
2238,01:30:22.040 --> 01:30:24.040,它的來源是
2239,01:30:24.040 --> 01:30:26.040,就是
2240,01:30:28.040 --> 01:30:30.040,扎波羅熱酋長國
2241,01:30:30.040 --> 01:30:32.040,格薩克人建的
2242,01:30:32.040 --> 01:30:34.040,自治的國家
2243,01:30:34.040 --> 01:30:36.040,他們為了反抗波蘭立陶宛的統治
2244,01:30:36.040 --> 01:30:38.040,跟俄羅斯帝國聯合
2245,01:30:38.040 --> 01:30:39.040,後來逐漸就
2246,01:30:39.040 --> 01:30:42.040,被避入了俄羅斯帝國
2247,01:30:42.040 --> 01:30:45.040,而現在就是烏克蘭很多領土
2248,01:30:45.040 --> 01:30:48.040,是俄羅斯帝國打下來的新領土
2249,01:30:48.040 --> 01:30:49.040,從奧斯曼帝國
2250,01:30:49.040 --> 01:30:52.040,所以可以說
2251,01:30:52.040 --> 01:30:55.040,烏克蘭曾經是俄羅斯帝國
2252,01:30:55.040 --> 01:30:57.040,跟奧斯曼帝國的交界處
2253,01:30:57.040 --> 01:30:59.040,但是蘇聯時期
2254,01:30:59.040 --> 01:31:01.040,推崇民族自治
2255,01:31:01.040 --> 01:31:03.040,就是蘇聯
2256,01:31:03.040 --> 01:31:05.040,雖然是同一個主權國家
2257,01:31:05.040 --> 01:31:06.040,但是聯邦
2258,01:31:06.040 --> 01:31:07.040,就有很多加蒙古
2259,01:31:07.040 --> 01:31:10.040,然後就是把很多的
2260,01:31:10.040 --> 01:31:13.040,就是這些俄羅斯佔領的
2261,01:31:13.040 --> 01:31:14.040,從奧斯曼帝國戰的領土
2262,01:31:14.040 --> 01:31:16.040,劃給了烏克蘭
2263,01:31:16.040 --> 01:31:18.040,所以也是造成了之後的領土衝突
2264,01:31:18.040 --> 01:31:20.040,而且這種政治的對立
2265,01:31:20.040 --> 01:31:22.040,就是也造成了
2266,01:31:22.040 --> 01:31:25.040,蘇聯接地以後也造成了這個
2267,01:31:25.040 --> 01:31:27.040,教會問題
2268,01:31:27.040 --> 01:31:29.040,就是
2269,01:31:29.040 --> 01:31:32.040,烏克蘭就是合法教會
2270,01:31:32.040 --> 01:31:34.040,跟非法教會的對立
2271,01:31:35.040 --> 01:31:38.040,所以確實是有遠遠關係的
2272,01:31:39.040 --> 01:31:40.040,很複雜
2273,01:31:40.040 --> 01:31:42.040,我聽著頭都大
2274,01:31:42.040 --> 01:31:44.040,也講幾件課都講不完
2275,01:31:44.040 --> 01:31:45.040,我覺得
2276,01:31:45.040 --> 01:31:46.040,對
2277,01:31:46.040 --> 01:31:47.040,所以這個就這樣
2278,01:31:47.040 --> 01:31:48.040,歷史上真的是
2279,01:31:48.040 --> 01:31:51.040,我們比如說我們學歷史
2280,01:31:51.040 --> 01:31:55.040,好像他們認為這個東西方教會分裂
2281,01:31:55.040 --> 01:31:59.040,不是1054年就發個什麼通譽就結束了
2282,01:31:59.040 --> 01:32:01.040,其實真正造成這個東西方分裂的是
2283,01:32:01.040 --> 01:32:03.040,十字中東征
2284,01:32:03.040 --> 01:32:04.040,把他們的首府
2285,01:32:04.040 --> 01:32:07.040,就是坦丁堡給霸佔了
2286,01:32:07.040 --> 01:32:08.040,對
2287,01:32:08.040 --> 01:32:09.040,所以
2288,01:32:09.040 --> 01:32:10.040,所以
2289,01:32:10.040 --> 01:32:14.040,才那個在普通的信眾層面造成這種分裂
2290,01:32:14.040 --> 01:32:16.040,所以你看這個烏克蘭的戰爭
2291,01:32:16.040 --> 01:32:18.040,還有這個俄統和中統之間衝突
2292,01:32:18.040 --> 01:32:20.040,它的政治因素
2293,01:32:20.040 --> 01:32:23.040,佔多大程度真的很難說
2294,01:32:23.040 --> 01:32:26.040,就我覺得可能都佔了一半以上
2295,01:32:26.040 --> 01:32:27.040,你要是談教理啊
2296,01:32:27.040 --> 01:32:29.040,你修傳統啊
2297,01:32:29.040 --> 01:32:30.040,幾乎是一樣的嘛
2298,01:32:30.040 --> 01:32:32.040,所以那個大家不要太看啊
2299,01:32:32.040 --> 01:32:33.040,就是這個
2300,01:32:33.040 --> 01:32:36.040,咱們這種吃瓜蟲種就吃吃瓜看看就行了
2301,01:32:36.040 --> 01:32:37.040,就禱告就好了
2302,01:32:37.040 --> 01:32:38.040,如果你是信徒的話
2303,01:32:38.040 --> 01:32:41.040,而且這種對立也不是同一次了
2304,01:32:41.040 --> 01:32:42.040,其實
2305,01:32:42.040 --> 01:32:44.040,好像就是十四十五世紀
2306,01:32:44.040 --> 01:32:50.040,當時的修仁塔丁堡和莫斯科教會就有分裂
2307,01:32:50.040 --> 01:32:58.040,因為當時的莫斯科的大公想選自己的主教
2308,01:32:58.040 --> 01:33:00.040,修仁塔丁堡不承認
2309,01:33:00.040 --> 01:33:03.040,其實當時就有一段很長一段時間
2310,01:33:03.040 --> 01:33:06.040,可能有一個世紀之久的分裂
2311,01:33:06.040 --> 01:33:09.040,所以在歷史上這是家常便翻了
2312,01:33:09.040 --> 01:33:11.040,這不是什麼很重要的問題
2313,01:33:11.040 --> 01:33:12.040,對
2314,01:33:12.040 --> 01:33:13.040,好
2315,01:33:13.040 --> 01:33:16.040,土耳機也有復興了
2316,01:33:16.040 --> 01:33:17.040,好行
2317,01:33:17.040 --> 01:33:19.040,我們這個時間差不多了
2318,01:33:19.040 --> 01:33:23.040,可能那個希望我們沒有聊的太散啊
2319,01:33:23.040 --> 01:33:26.040,就是今天的講座就到這裡
2320,01:33:26.040 --> 01:33:27.040,然後我們會提供
2321,01:33:27.040 --> 01:33:30.040,這個講座會在油管有播出
2322,01:33:30.040 --> 01:33:32.040,然後會提供回話
2323,01:33:33.040 --> 01:33:37.040,我們也盡量會拿出講稿來
2324,01:33:37.040 --> 01:33:38.040,就是這樣子
2325,01:33:38.040 --> 01:33:41.040,那麼希望大家喜歡我們的這個平臺
2326,01:33:41.040 --> 01:33:42.040,歡迎關注
2327,01:33:42.040 --> 01:33:47.040,那麼今天我們再次謝謝這個郭博士為我們提供這個精采的
2328,01:33:47.040 --> 01:33:48.040,好的好的謝謝大家
2329,01:33:48.040 --> 01:33:50.040,就是也希望明年再見
2330,01:33:50.040 --> 01:33:53.040,還有這個聖誕節馬上到了
2331,01:33:53.040 --> 01:33:56.040,我提前預祝大家這個聖誕節快樂
2332,01:33:56.040 --> 01:33:57.040,新年快樂
2333,01:33:57.040 --> 01:33:59.040,那個願上帝與你們同在啊
2334,01:34:02.040 --> 01:34:03.040,好
2335,01:34:03.040 --> 01:34:04.040,謝謝大家
2336,01:34:04.040 --> 01:34:05.800,advice
2337,01:34:06.040 --> 01:34:07.040,again
2338,01:34:07.040 --> 01:34:08.540,financially
2339,01:34:08.540 --> 01:34:10.800,直接謝謝
2340,01:34:11.040 --> 01:34:12.040,tint彈之間
2341,01:34:12.040 --> 01:34:13.400,明ż called
2342,01:34:13.400 --> 01:34:15.600,呢
2343,01:34:15.600 --> 01:34:17.540,si
2344,01:34:17.540 --> 01:34:18.160,Alex
2345,01:34:18.160 --> 01:34:18.800,您
2346,01:34:18.800 --> 01:34:20.180,inc
2347,01:34:20.500 --> 01:34:21.320,任
2348,01:34:21.320 --> 01:34:21.420,哦
2349,01:34:21.420 --> 01:34:22.900,señor
2350,01:34:27.180 --> 01:34:28.700,我
2351,01:34:28.700 --> 01:34:29.200,你
2352,01:34:29.520 --> 01:34:30.080,ば
2353,01:34:30.080 --> 01:34:30.720,好
2354,01:34:30.720 --> 01:34:31.220,好
2355,01:34:31.420 --> 01:34:32.340,ics
2356,01:34:32.460 --> 01:34:33.940,那
